prompt_id,user_id,model_id,category_id,prompt_length,token_count,response_time_ms,estimated_cost,satisfaction_rating,created_at,prompt_complexity,task_completed,response_quality
1404,60,4,6,1781,1580,1563,0.00757,5,2024-07-21 16:53:59,Medium,True,Good
1405,410,5,2,328,364,3755,0.001087,3,2024-08-02 00:14:20,Simple,True,Good
1406,308,3,3,1101,1399,1692,0.009721,5,2024-12-01 08:16:04,Medium,True,Good
1407,219,1,6,508,812,1321,0.008214,1,2024-06-24 07:52:23,Medium,True,Fair
1408,269,3,6,451,681,1011,0.005041,5,2024-06-20 19:22:30,Medium,True,Good
1409,362,1,2,459,594,3171,0.006432,4,2024-06-03 10:42:30,Medium,True,Excellent
1410,430,5,4,1211,1387,628,0.004189,4,2024-06-06 12:13:32,Medium,True,Good
1411,445,5,1,1082,920,2130,0.002849,4,2024-02-10 04:43:05,Medium,True,Good
1412,294,1,6,929,1010,2382,0.010585,4,2024-08-18 00:56:07,Medium,True,Excellent
1413,349,2,9,416,621,3097,0.004941,4,2024-08-12 16:48:33,Medium,True,Excellent
1414,424,1,6,217,361,2654,0.00339,4,2024-04-03 20:33:14,Simple,True,Excellent
1415,408,1,1,440,545,1902,0.005669,3,2024-10-04 03:04:31,Medium,True,Good
1416,277,1,2,2297,2178,1555,0.021489,3,2024-05-31 10:13:01,Complex,True,Good
1417,330,3,4,2203,2000,1456,0.012715,4,2024-03-21 23:35:00,Complex,False,Good
1418,494,2,2,914,1136,4562,0.009308,4,2024-11-03 21:28:48,Medium,True,Excellent
1419,244,4,5,891,806,1792,0.004,4,2024-04-06 05:54:09,Medium,False,Good
1420,420,5,2,1464,1828,1680,0.005982,4,2024-07-19 14:11:39,Medium,True,Good
1421,477,1,1,397,592,3336,0.005657,4,2024-02-03 10:47:17,Medium,True,Excellent
1422,397,4,6,1174,1324,3088,0.006429,4,2024-06-03 01:55:00,Medium,True,Good
1423,468,2,2,340,504,2411,0.004084,5,2024-11-26 14:38:34,Medium,True,Excellent
1424,339,4,5,380,604,3886,0.002891,3,2024-02-08 18:52:00,Medium,False,Good
1425,371,4,2,1342,1214,4334,0.006115,5,2024-01-01 22:59:10,Medium,True,Good
1426,464,1,2,1161,1185,1436,0.012857,3,2024-10-19 20:25:39,Medium,False,Good
1427,128,1,1,479,483,1416,0.005287,4,2024-10-16 23:18:53,Simple,True,Excellent
1428,120,1,9,1934,1628,957,0.016126,5,2024-02-16 21:26:02,Medium,True,Excellent
1429,442,1,8,1738,1610,5393,0.015054,2,2024-08-04 04:29:50,Medium,True,Fair
1430,160,4,8,1862,2622,1424,0.012785,4,2024-02-16 23:53:00,Complex,True,Good
1431,159,1,2,523,785,522,0.008171,3,2024-09-07 18:26:01,Medium,True,Good
1432,89,2,6,827,735,2297,0.005731,5,2024-03-31 10:59:26,Medium,False,Excellent
1433,267,1,2,968,1129,1350,0.011067,1,2024-10-25 04:06:41,Medium,True,Fair
1434,396,4,1,557,830,3557,0.004383,4,2024-07-01 12:04:03,Medium,True,Good
1435,146,4,9,196,288,500,0.001424,3,2024-10-31 16:56:12,Simple,True,Good
1436,292,1,8,292,391,715,0.00421,3,2024-08-21 06:15:05,Simple,False,Good
1437,216,4,6,352,363,1507,0.001979,4,2024-09-28 10:22:40,Simple,True,Good
1438,292,4,5,590,868,1024,0.004634,1,2024-01-22 02:54:54,Medium,True,Fair
1439,113,4,7,369,318,1515,0.001661,2,2024-12-02 17:17:43,Simple,True,Fair
1440,338,1,1,510,724,1261,0.007756,1,2024-03-11 11:35:41,Medium,True,Fair
1441,41,1,2,2078,2846,4199,0.03043,4,2024-10-15 16:05:46,Complex,True,Excellent
1442,443,4,2,544,522,6373,0.002835,4,2024-11-29 12:04:59,Medium,True,Good
1443,5,4,7,1542,2221,1373,0.011584,2,2024-02-16 04:56:37,Complex,True,Fair
1444,296,1,8,622,645,1248,0.006718,3,2024-06-18 23:24:43,Medium,True,Good
1445,241,1,2,1166,1817,3021,0.018111,2,2024-07-11 08:26:57,Medium,True,Fair
1446,489,4,1,519,682,1866,0.003746,4,2024-11-03 08:28:40,Medium,True,Good
1447,95,1,1,489,477,1338,0.004327,3,2024-11-12 10:40:19,Simple,True,Good
1448,486,1,1,317,402,2302,0.004076,4,2024-09-24 04:12:23,Simple,True,Excellent
1449,59,3,6,323,345,2138,0.002204,4,2024-11-22 20:40:30,Simple,True,Good
1450,208,3,3,4140,3595,1354,0.027452,3,2024-04-20 08:37:34,Complex,True,Good
1451,195,3,2,922,981,2223,0.007042,4,2024-07-10 01:25:07,Medium,False,Good
1452,497,4,8,592,590,2997,0.002799,5,2024-12-04 23:16:18,Medium,True,Good
1453,58,1,1,431,584,1553,0.005569,3,2024-05-30 05:13:57,Medium,True,Good
1454,3,4,6,4119,4000,2027,0.018038,3,2024-11-14 02:19:49,Complex,True,Good
1455,6,4,1,365,361,975,0.001763,5,2024-09-06 14:39:58,Simple,True,Good
1456,140,1,7,3930,4000,1904,0.036224,5,2024-12-06 21:22:05,Complex,True,Excellent
1457,344,1,1,537,625,1290,0.006543,4,2024-01-08 01:59:37,Medium,True,Excellent
1458,460,3,2,2216,2076,1810,0.014727,4,2024-12-20 07:59:24,Complex,True,Good
1459,495,1,5,1890,1793,568,0.019007,2,2024-06-18 04:21:34,Medium,True,Fair
1460,410,3,7,3738,3347,1111,0.024837,3,2024-05-17 23:40:27,Complex,True,Good
1461,464,2,2,866,1324,1594,0.01034,2,2024-03-05 05:01:15,Medium,True,Fair
1462,369,1,1,2427,4000,2058,0.038164,5,2024-10-09 18:26:07,Complex,True,Excellent
1463,485,4,6,1205,1419,867,0.006452,5,2024-07-27 14:01:31,Medium,True,Good
1464,445,1,3,412,525,1425,0.005444,4,2024-02-11 06:07:30,Medium,True,Excellent
1465,498,5,6,1172,1282,2869,0.003731,4,2024-12-27 18:12:28,Medium,True,Good
1466,99,1,1,866,1160,1901,0.010809,5,2024-02-05 23:27:28,Medium,True,Excellent
1467,495,4,8,520,738,891,0.003546,1,2024-09-06 23:23:05,Medium,True,Fair
1468,486,2,1,1580,1798,3883,0.015177,4,2024-08-24 04:24:18,Medium,True,Excellent
1469,486,3,1,718,1160,1507,0.007472,4,2024-05-17 19:40:38,Medium,False,Good
1470,189,4,9,872,859,2377,0.004272,2,2024-01-30 21:51:41,Medium,False,Fair
1471,2,3,6,1443,2185,1098,0.015704,4,2024-03-29 09:01:50,Complex,True,Good
1472,260,4,9,997,1131,2265,0.005692,4,2024-11-06 02:12:00,Medium,True,Good
1473,392,2,9,444,484,605,0.003926,4,2024-04-11 11:10:07,Simple,True,Excellent
1474,448,1,2,2007,1953,974,0.018812,4,2024-03-08 20:51:45,Medium,True,Excellent
1475,110,4,2,692,1108,6391,0.005059,4,2024-11-24 21:08:07,Medium,True,Good
1476,7,4,6,1517,1377,637,0.006199,4,2024-01-06 17:01:02,Medium,True,Good
1477,47,3,1,3259,3191,2484,0.022305,1,2024-07-20 02:35:59,Complex,True,Fair
1478,467,2,3,1170,1253,1572,0.010394,5,2024-12-18 00:28:44,Medium,True,Excellent
1479,287,2,2,360,395,1134,0.003086,4,2024-03-05 03:37:15,Simple,True,Excellent
1480,428,2,1,315,366,2843,0.002958,2,2024-06-04 13:21:20,Simple,True,Fair
1481,23,5,2,1469,1480,743,0.004884,4,2024-12-25 04:16:43,Medium,False,Good
1482,363,1,2,1299,1469,1037,0.014345,2,2024-04-23 16:51:58,Medium,False,Fair
1483,254,1,5,1023,963,2824,0.010075,3,2024-02-23 02:48:21,Medium,True,Good
1484,386,4,2,2605,3051,8352,0.015836,5,2024-07-13 09:56:51,Complex,True,Good
1485,67,4,1,308,344,1278,0.001672,2,2024-10-06 01:54:41,Simple,False,Fair
1486,26,2,6,862,1328,665,0.010361,5,2024-03-31 14:18:06,Medium,True,Excellent
1487,427,1,2,368,353,3566,0.003801,2,2024-02-13 15:59:34,Simple,True,Fair
1488,197,1,1,1207,1054,928,0.010649,5,2024-06-07 21:14:10,Medium,True,Excellent
1489,458,1,1,469,723,3036,0.006598,4,2024-10-14 02:25:32,Medium,True,Excellent
1490,447,4,2,358,490,3382,0.002538,3,2024-12-01 23:19:13,Simple,True,Good
1491,312,1,1,993,830,2807,0.009053,4,2024-02-14 07:31:50,Medium,True,Excellent
1492,131,4,1,1003,1412,1341,0.007765,3,2024-06-25 03:44:40,Medium,True,Good
1493,45,4,2,1575,1434,3238,0.007674,4,2024-03-01 20:47:08,Medium,True,Good
1494,68,4,6,1147,1232,770,0.00648,2,2024-07-04 11:40:23,Medium,True,Fair
1495,70,1,1,751,730,1697,0.007088,2,2024-10-22 03:51:20,Medium,True,Fair
1496,402,4,3,1053,1314,2968,0.007042,4,2024-08-01 02:35:11,Medium,False,Good
1497,424,4,1,1279,1152,783,0.005212,4,2024-03-21 17:10:38,Medium,True,Good
1498,115,4,3,2716,2594,3065,0.013344,4,2024-07-04 21:19:45,Complex,False,Good
1499,373,1,6,2840,3230,3297,0.0336,3,2024-03-03 18:57:05,Complex,True,Good
1500,450,2,1,2781,2933,1423,0.024247,5,2024-07-20 08:38:20,Complex,True,Excellent
1501,83,2,1,1126,1444,1051,0.012107,3,2024-03-26 00:10:35,Medium,False,Good
1502,325,2,1,841,868,2259,0.007634,4,2024-06-19 03:03:46,Medium,True,Excellent
1503,257,4,5,551,661,658,0.003335,1,2024-05-06 18:04:10,Medium,True,Fair
1504,200,3,1,492,811,1525,0.005912,5,2024-05-23 03:27:08,Medium,True,Good
1505,249,1,7,802,732,1988,0.006588,5,2024-05-04 10:34:29,Medium,True,Excellent
1506,348,2,1,718,990,1411,0.008681,4,2024-10-08 07:19:03,Medium,True,Excellent
1507,144,1,2,370,584,1474,0.005322,4,2024-11-03 18:00:24,Medium,True,Excellent
1508,178,4,1,183,264,3536,0.001226,2,2024-12-06 04:03:50,Simple,False,Fair
1509,394,4,4,312,410,924,0.001916,4,2024-02-13 22:36:42,Simple,True,Good
1510,441,1,4,1659,1870,2415,0.017687,4,2024-03-06 02:39:37,Medium,False,Excellent
1511,228,1,2,1205,1291,3068,0.011863,2,2024-08-13 12:02:32,Medium,True,Fair
1512,278,1,8,1325,1123,2369,0.010516,3,2024-01-12 23:50:44,Medium,True,Good
1513,375,2,6,1097,1026,4413,0.008986,4,2024-12-21 08:49:12,Medium,True,Excellent
1514,182,2,4,1183,1333,2684,0.011487,5,2024-10-28 05:59:22,Medium,True,Excellent
1515,69,4,1,490,457,1607,0.002145,5,2024-01-18 19:10:20,Simple,True,Good
1516,419,4,3,155,207,4703,0.001054,3,2024-03-17 10:24:37,Simple,True,Good
1517,104,4,3,596,624,1477,0.003283,3,2024-12-06 02:22:39,Medium,True,Good
1518,192,1,1,1280,1400,1397,0.013133,3,2024-02-16 21:26:26,Medium,True,Good
1519,421,1,1,279,425,1452,0.004191,5,2024-10-11 09:18:23,Simple,True,Excellent
1520,340,5,2,2325,2551,1621,0.007501,2,2024-12-30 09:17:59,Complex,True,Fair
1521,269,4,3,836,801,3562,0.003726,4,2024-07-21 23:19:26,Medium,True,Good
1522,300,4,3,372,505,803,0.00269,4,2024-04-13 05:34:49,Medium,True,Good
1523,13,1,7,160,188,820,0.001782,4,2024-01-30 23:43:56,Simple,True,Excellent
1524,201,3,2,640,700,2400,0.004828,3,2024-05-21 12:58:03,Medium,True,Good
1525,499,2,1,449,497,972,0.004323,5,2024-04-26 05:21:49,Simple,True,Excellent
1526,37,2,6,527,777,992,0.005782,4,2024-07-30 22:48:26,Medium,True,Excellent
1527,16,4,2,205,221,2844,0.001186,5,2024-06-22 10:52:37,Simple,False,Good
1528,278,4,1,599,881,1516,0.004447,5,2024-10-28 10:47:19,Medium,False,Good
1529,102,1,9,535,787,3643,0.008238,4,2024-09-10 04:57:25,Medium,False,Excellent
1530,267,2,2,445,421,2840,0.00314,5,2024-08-17 03:27:24,Simple,True,Excellent
1531,285,2,1,267,314,2059,0.002738,4,2024-07-01 04:32:52,Simple,True,Excellent
1532,487,4,6,1876,1606,709,0.007913,4,2024-03-25 12:38:39,Medium,False,Good
1533,308,5,7,1123,1334,2511,0.004071,4,2024-08-19 19:08:40,Medium,True,Good
1534,65,1,5,775,980,4404,0.009997,4,2024-05-19 18:33:25,Medium,True,Excellent
1535,343,2,2,843,1201,1155,0.009249,5,2024-02-01 10:28:43,Medium,True,Excellent
1536,121,1,8,535,448,942,0.004806,3,2024-07-02 23:40:59,Simple,False,Good
1537,442,1,1,1100,1681,2800,0.015234,5,2024-03-05 08:16:21,Medium,True,Excellent
1538,181,1,9,732,1024,2046,0.010334,4,2024-12-24 18:38:53,Medium,True,Excellent
1539,405,1,3,406,537,5453,0.005726,2,2024-05-19 22:41:58,Medium,True,Fair
1540,90,1,8,957,1184,761,0.012477,1,2024-08-19 20:34:24,Medium,False,Fair
1541,428,3,1,527,689,1350,0.004341,5,2024-01-19 15:49:12,Medium,True,Good
1542,172,4,6,683,1025,2652,0.005199,3,2024-06-18 06:45:42,Medium,True,Good
1543,456,3,6,1458,2415,4228,0.016215,3,2024-09-16 21:59:36,Complex,True,Good
1544,201,3,2,1051,1653,4231,0.011425,3,2024-11-25 19:03:44,Medium,True,Good
1545,239,1,5,417,562,1659,0.005308,5,2024-01-21 00:38:28,Medium,True,Excellent
1546,428,1,2,2444,4000,612,0.03946,4,2024-01-24 17:28:33,Complex,True,Excellent
1547,230,1,6,348,548,1521,0.005631,4,2024-09-02 21:55:02,Medium,True,Excellent
1548,324,4,3,560,641,716,0.003358,3,2024-03-05 12:50:24,Medium,True,Good
1549,432,4,4,333,360,4196,0.001806,4,2024-09-11 05:01:25,Simple,True,Good
1550,285,2,7,2002,1901,1198,0.013793,2,2024-04-03 10:08:01,Medium,True,Fair
1551,421,1,1,657,570,593,0.005531,5,2024-07-17 08:52:37,Medium,False,Excellent
1552,278,4,4,533,708,1433,0.003619,3,2024-01-20 15:36:57,Medium,True,Good
1553,407,2,8,592,652,806,0.005127,4,2024-05-21 08:39:21,Medium,True,Excellent
1554,302,4,1,401,533,6925,0.002802,4,2024-05-25 19:27:41,Medium,True,Good
1555,399,4,1,1502,1264,2345,0.006537,5,2024-04-07 16:19:18,Medium,True,Good
1556,357,2,7,1763,2713,2590,0.019558,5,2024-12-12 12:13:30,Complex,True,Excellent
1557,104,1,3,416,380,3123,0.003574,4,2024-12-15 07:54:05,Simple,True,Excellent
1558,414,5,2,808,805,3958,0.002629,4,2024-05-10 11:09:24,Medium,False,Good
1559,58,1,2,625,726,792,0.007249,4,2024-08-09 12:53:30,Medium,True,Excellent
1560,250,4,2,798,702,1421,0.003818,5,2024-10-16 15:19:05,Medium,True,Good
1561,32,4,4,745,844,2360,0.004071,3,2024-07-29 01:39:15,Medium,True,Good
1562,270,2,9,390,501,1519,0.003691,3,2024-07-08 04:41:00,Medium,True,Good
1563,134,1,7,984,1106,7525,0.010372,5,2024-11-08 08:03:09,Medium,True,Excellent
1564,420,1,3,1001,1254,645,0.013543,5,2024-11-07 03:14:02,Medium,True,Excellent
1565,372,4,4,535,871,1118,0.004419,5,2024-03-30 11:50:52,Medium,False,Good
1566,157,1,6,70,109,1016,0.001067,4,2024-06-19 18:47:04,Simple,True,Excellent
1567,426,1,8,866,1298,4242,0.012442,4,2024-12-18 21:51:45,Medium,True,Excellent
1568,178,1,1,217,326,2043,0.003456,4,2024-10-09 21:38:58,Simple,True,Excellent
1569,237,3,3,2992,2796,1000,0.020619,5,2024-01-07 07:02:21,Complex,True,Good
1570,156,3,2,675,804,500,0.005592,2,2024-11-01 23:57:18,Medium,True,Fair
1571,306,2,2,550,660,2007,0.005658,4,2024-07-08 01:44:02,Medium,True,Excellent
1572,495,4,4,1018,920,1723,0.004832,5,2024-08-29 08:32:58,Medium,False,Good
1573,55,5,7,400,500,1332,0.001646,4,2024-09-12 13:01:15,Medium,True,Good
1574,126,4,6,1844,1601,2771,0.0075,3,2024-08-17 06:26:22,Medium,False,Good
1575,3,4,1,383,467,676,0.002141,3,2024-08-22 11:23:42,Simple,True,Good
1576,359,5,8,578,531,1748,0.001683,3,2024-11-11 20:29:37,Medium,True,Good
1577,232,1,2,2126,2228,1950,0.022344,4,2024-03-11 17:27:52,Complex,True,Excellent
1578,117,4,6,2484,2333,2293,0.010526,1,2024-08-20 08:29:56,Complex,True,Fair
1579,432,3,9,333,498,2096,0.003394,1,2024-02-08 14:36:49,Simple,True,Fair
1580,206,3,1,546,563,2738,0.00374,3,2024-11-05 08:13:45,Medium,True,Good
1581,72,4,1,679,1025,738,0.004921,5,2024-04-22 12:32:42,Medium,False,Good
1582,382,4,6,2321,2257,2098,0.010601,5,2024-02-07 05:46:16,Complex,False,Good
1583,331,2,8,266,414,3292,0.003182,3,2024-10-21 21:54:41,Simple,True,Good
1584,440,1,9,615,603,2931,0.005683,3,2024-02-09 22:20:50,Medium,True,Good
1585,258,4,2,1790,1935,4059,0.010035,1,2024-08-09 07:09:33,Medium,True,Fair
1586,295,2,1,419,544,1395,0.004677,4,2024-04-03 02:37:40,Medium,True,Excellent
1587,314,4,2,341,539,4453,0.002846,4,2024-05-10 09:28:25,Medium,True,Good
1588,151,2,1,1111,1250,1726,0.010339,4,2024-08-08 10:45:11,Medium,True,Excellent
1589,40,1,7,1282,1223,500,0.012224,1,2024-10-01 19:42:47,Medium,True,Fair
1590,141,1,2,1175,1324,1087,0.012914,2,2024-03-03 10:52:49,Medium,True,Fair
1591,173,1,1,886,919,1494,0.01006,5,2024-02-14 19:13:05,Medium,True,Excellent
1592,129,1,2,182,174,2053,0.001711,2,2024-09-02 13:21:58,Simple,True,Fair
1593,416,5,3,348,314,3096,0.000918,4,2024-10-15 21:57:23,Simple,False,Good
1594,120,4,6,1711,1961,2659,0.008877,5,2024-06-10 06:34:14,Medium,True,Good
1595,109,4,4,743,666,1948,0.003289,3,2024-11-08 05:17:35,Medium,True,Good
1596,340,1,2,1283,1560,961,0.015007,5,2024-07-20 04:27:05,Medium,False,Excellent
1597,187,4,7,572,778,831,0.004268,3,2024-01-11 08:27:40,Medium,False,Good
1598,120,4,4,726,626,1334,0.002882,5,2024-12-11 17:39:39,Medium,True,Good
1599,276,2,3,874,858,2527,0.007323,3,2024-06-03 17:05:21,Medium,True,Good
1600,134,4,6,1575,1363,1397,0.00688,1,2024-05-08 04:00:13,Medium,True,Fair
1601,241,1,3,672,780,4028,0.008435,5,2024-03-20 22:58:23,Medium,True,Excellent
1602,8,3,1,399,465,1034,0.003379,4,2024-04-25 10:15:53,Simple,True,Good
1603,278,4,2,1358,1389,788,0.006412,3,2024-10-20 05:16:29,Medium,False,Good
1604,351,4,8,1206,1197,3045,0.006206,4,2024-07-20 20:35:11,Medium,True,Good
1605,396,3,1,1168,1377,731,0.008683,4,2024-04-15 09:23:31,Medium,True,Good
1606,79,1,2,493,474,5316,0.005019,4,2024-07-27 10:23:02,Simple,True,Excellent
1607,126,1,3,252,293,2892,0.002814,5,2024-12-24 09:09:40,Simple,True,Excellent
1608,413,4,3,637,706,1070,0.00381,4,2024-07-31 12:41:25,Medium,True,Good
1609,335,4,7,1096,1751,872,0.009494,1,2024-04-04 05:31:59,Medium,True,Fair
1610,499,1,2,1808,1803,4011,0.016722,4,2024-08-13 23:15:32,Medium,True,Excellent
1611,340,1,1,611,512,1189,0.004905,3,2024-12-09 18:23:16,Medium,True,Good
1612,318,2,2,386,586,1880,0.004285,5,2024-06-09 19:37:05,Medium,True,Excellent
1613,136,4,2,849,1000,3867,0.005101,3,2024-06-14 09:10:24,Medium,True,Good
1614,378,3,1,156,226,746,0.001578,2,2024-05-11 04:37:37,Simple,True,Fair
1615,338,4,2,1882,1956,1402,0.01008,5,2024-10-31 03:01:17,Medium,False,Good
1616,407,4,2,592,554,1298,0.002496,4,2024-02-15 07:15:40,Medium,True,Good
1617,336,1,2,478,448,2263,0.004262,2,2024-01-09 15:28:37,Simple,True,Fair
1618,339,5,6,277,419,3051,0.00134,5,2024-09-24 04:56:46,Simple,False,Good
1619,345,1,1,742,772,2736,0.007187,2,2024-07-08 18:19:51,Medium,True,Fair
1620,96,4,2,352,357,1275,0.001675,1,2024-09-25 00:54:11,Simple,True,Fair
1621,378,1,1,715,828,2295,0.008192,4,2024-06-13 10:12:08,Medium,True,Excellent
1622,37,1,3,1437,2226,1850,0.020828,5,2024-11-07 19:05:03,Complex,True,Excellent
1623,404,1,2,638,595,1582,0.005435,4,2024-02-14 17:07:14,Medium,False,Excellent
1624,464,1,5,906,996,500,0.00958,5,2024-10-19 08:11:51,Medium,True,Excellent
1625,348,5,2,2705,2460,1769,0.007214,4,2024-01-23 17:23:30,Complex,False,Good
1626,23,4,7,293,269,3278,0.001372,5,2024-01-23 03:35:54,Simple,False,Good
1627,371,3,6,939,1057,3248,0.007117,4,2024-11-02 14:38:07,Medium,True,Good
1628,433,2,1,410,656,1471,0.005425,3,2024-04-09 00:09:36,Medium,False,Good
1629,242,4,1,814,974,3381,0.00505,2,2024-06-15 23:02:54,Medium,True,Fair
1630,84,3,3,2232,2206,645,0.014729,3,2024-09-22 00:55:06,Complex,False,Good
1631,140,5,2,952,929,5235,0.003064,5,2024-11-28 05:10:14,Medium,False,Good
1632,374,4,5,1122,1359,1222,0.006116,5,2024-03-20 12:07:20,Medium,True,Good
1633,261,4,8,166,235,1845,0.00126,4,2024-12-24 17:28:30,Simple,True,Good
1634,461,2,2,667,619,2566,0.004723,1,2024-12-15 12:00:51,Medium,True,Fair
1635,74,1,3,916,1186,1576,0.011645,5,2024-09-26 15:11:21,Medium,True,Excellent
1636,315,1,6,1419,2143,2475,0.02125,5,2024-04-14 01:58:48,Complex,True,Excellent
1637,232,4,2,1478,1944,1217,0.010478,1,2024-11-19 00:35:22,Medium,True,Fair
1638,127,2,6,1008,1661,1143,0.014347,5,2024-01-21 17:01:55,Medium,True,Excellent
1639,278,5,2,1712,1602,2143,0.004764,5,2024-10-17 18:16:36,Medium,True,Good
1640,386,2,6,966,917,1287,0.007897,2,2024-11-25 22:47:19,Medium,True,Fair
1641,438,1,9,470,629,2017,0.006646,4,2024-01-18 09:04:12,Medium,True,Excellent
1642,20,1,3,361,437,2815,0.004377,2,2024-11-27 07:55:46,Simple,True,Fair
1643,56,4,4,263,420,5753,0.00217,4,2024-02-26 23:23:12,Simple,True,Good
1644,92,2,1,1805,1960,2445,0.015858,5,2024-12-11 18:44:21,Medium,True,Excellent
1645,118,1,6,545,693,2119,0.006951,2,2024-05-07 16:25:48,Medium,True,Fair
1646,386,4,1,577,917,2391,0.004308,3,2024-06-18 22:35:46,Medium,True,Good
1647,159,4,2,1048,1035,1478,0.004915,3,2024-11-27 08:58:38,Medium,True,Good
1648,340,1,6,1836,1600,1348,0.017157,3,2024-09-15 18:30:46,Medium,True,Good
1649,346,2,1,1886,2195,1481,0.01586,5,2024-07-30 07:48:50,Complex,True,Excellent
1650,83,4,1,1811,1568,1662,0.00842,4,2024-06-21 05:47:27,Medium,False,Good
1651,245,5,2,1766,2194,1566,0.007013,2,2024-05-10 05:34:53,Complex,False,Fair
1652,290,4,5,534,721,1711,0.003383,3,2024-02-09 07:18:26,Medium,False,Good
1653,188,4,8,740,950,915,0.00512,5,2024-07-04 21:38:17,Medium,True,Good
1654,90,3,5,568,737,2075,0.005603,5,2024-11-21 08:22:41,Medium,True,Good
1655,434,4,1,1096,1371,1576,0.006725,5,2024-04-10 09:21:50,Medium,False,Good
1656,102,2,6,571,574,3047,0.004976,5,2024-03-12 05:46:29,Medium,False,Excellent
1657,23,1,1,612,944,1472,0.008523,3,2024-03-08 07:49:30,Medium,False,Good
1658,23,1,2,156,233,674,0.002283,4,2024-05-29 22:46:46,Simple,True,Excellent
1659,317,1,8,610,981,2077,0.009788,4,2024-06-19 20:58:38,Medium,False,Excellent
1660,94,4,4,410,605,1723,0.002827,3,2024-03-02 04:38:19,Medium,True,Good
1661,364,1,3,515,590,2156,0.006463,4,2024-09-08 19:36:31,Medium,True,Excellent
1662,211,1,2,200,214,1248,0.002231,5,2024-12-21 11:20:51,Simple,True,Excellent
1663,227,1,6,371,461,2645,0.004616,4,2024-02-14 15:07:45,Simple,True,Excellent
1664,382,1,1,897,1135,4330,0.012251,3,2024-02-10 13:42:13,Medium,False,Good
1665,368,2,1,763,676,2378,0.005219,5,2024-03-13 13:50:50,Medium,True,Excellent
1666,271,4,5,1384,1311,4060,0.006656,5,2024-06-30 09:07:17,Medium,True,Good
1667,105,4,1,600,535,1284,0.002816,3,2024-02-25 19:29:06,Medium,True,Good
1668,497,2,9,806,1041,814,0.009138,5,2024-04-04 22:15:29,Medium,True,Excellent
1669,22,1,1,1368,1266,1725,0.011892,4,2024-12-09 13:09:02,Medium,True,Excellent
1670,42,5,6,1263,1214,1440,0.00392,3,2024-05-06 20:08:39,Medium,False,Good
1671,379,1,2,2087,1909,1393,0.018226,3,2024-03-08 20:17:32,Medium,True,Good
1672,312,4,2,925,1336,622,0.007053,3,2024-05-02 01:47:20,Medium,True,Good
1673,35,1,6,1829,2447,2087,0.023847,2,2024-03-07 15:06:29,Complex,True,Fair
1674,276,4,3,496,560,949,0.002785,1,2024-08-13 03:28:00,Medium,True,Fair
1675,341,2,1,245,343,1459,0.002964,4,2024-12-11 07:09:30,Simple,False,Excellent
1676,257,4,9,639,551,1091,0.002694,4,2024-07-23 19:29:22,Medium,True,Good
1677,389,1,2,1339,1252,1229,0.011729,3,2024-04-07 07:39:46,Medium,True,Good
1678,330,5,8,795,1133,1209,0.003523,4,2024-06-13 15:42:24,Medium,True,Good
1679,37,1,6,2702,2263,2846,0.02475,3,2024-12-24 03:02:15,Complex,False,Good
1680,231,1,1,1033,1182,2286,0.011753,1,2024-03-16 20:13:15,Medium,False,Fair
1681,398,4,9,1499,2219,1760,0.01164,3,2024-09-25 12:39:45,Complex,True,Good
1682,46,1,2,950,1217,1757,0.013303,3,2024-05-12 01:13:44,Medium,True,Good
1683,154,1,2,663,924,2739,0.009752,4,2024-09-30 17:39:09,Medium,False,Excellent
1684,135,2,5,2629,3829,2588,0.030491,3,2024-09-16 02:07:13,Complex,True,Good
1685,57,3,6,1847,1779,1434,0.013298,4,2024-10-04 01:45:32,Medium,True,Good
1686,494,1,2,2053,2921,574,0.031662,4,2024-01-15 01:47:17,Complex,False,Excellent
1687,236,1,7,289,334,1457,0.003074,2,2024-05-01 21:47:57,Simple,True,Fair
1688,116,2,1,348,426,1273,0.003081,3,2024-08-21 20:06:20,Simple,True,Good
1689,12,1,4,394,628,500,0.006077,5,2024-01-18 21:51:22,Medium,True,Excellent
1690,38,4,3,251,415,1273,0.00228,3,2024-11-11 06:01:09,Simple,True,Good
1691,315,4,4,430,610,3112,0.003008,4,2024-06-09 02:26:57,Medium,True,Good
1692,215,2,3,442,540,721,0.004348,5,2024-08-28 00:38:17,Medium,True,Excellent
1693,395,1,2,2185,2786,1207,0.025616,5,2024-02-17 14:32:23,Complex,True,Excellent
1694,465,1,1,211,352,1884,0.003727,5,2024-09-18 11:32:34,Simple,True,Excellent
1695,373,1,2,355,363,1005,0.003867,5,2024-01-20 00:25:05,Simple,True,Excellent
1696,342,4,8,2139,2868,1986,0.013006,4,2024-03-23 16:19:08,Complex,True,Good
1697,416,4,2,937,782,2042,0.003768,4,2024-07-08 18:22:55,Medium,True,Good
1698,218,1,9,2701,4000,1486,0.037987,3,2024-08-31 08:24:20,Complex,True,Good
1699,442,1,3,1054,1230,1259,0.012397,3,2024-10-09 01:07:37,Medium,False,Good
1700,13,4,5,2178,2682,1215,0.013864,5,2024-05-10 01:04:41,Complex,False,Good
1701,26,2,2,1841,2795,1717,0.021439,1,2024-10-11 00:56:08,Complex,True,Fair
1702,150,1,4,719,827,610,0.00812,4,2024-10-30 10:29:51,Medium,False,Excellent
