prompt_id,user_id,model_id,category_id,prompt_length,token_count,response_time_ms,estimated_cost,satisfaction_rating,created_at,prompt_complexity,task_completed,response_quality
653,154,5,3,609,733,2980,0.002339,3,2024-11-29 01:37:22,Medium,True,Good
654,16,3,1,757,633,501,0.004645,5,2024-10-25 06:19:01,Medium,True,Good
655,202,3,2,102,166,5842,0.001267,5,2024-10-04 22:18:19,Simple,True,Good
656,117,3,1,747,863,2051,0.0063,2,2024-11-04 19:08:30,Medium,True,Fair
657,134,3,5,262,254,3478,0.001666,5,2024-12-30 00:23:34,Simple,False,Good
658,216,5,4,1439,1543,1124,0.004764,5,2024-11-07 10:27:58,Medium,True,Good
659,60,3,7,143,227,951,0.001737,4,2024-11-10 14:08:02,Simple,True,Good
660,108,1,7,147,192,2167,0.001901,4,2024-12-17 20:30:20,Simple,True,Excellent
661,257,5,3,1506,1369,1081,0.0041,3,2024-10-04 06:36:11,Medium,True,Good
662,41,4,5,579,626,1018,0.002856,2,2024-11-08 13:13:32,Medium,True,Fair
663,17,1,9,1123,1174,4003,0.010692,4,2024-10-09 02:04:57,Medium,True,Excellent
664,132,3,7,914,1322,2369,0.008753,3,2024-10-17 08:23:30,Medium,True,Good
665,87,1,5,346,376,846,0.00408,4,2024-10-30 08:01:02,Simple,True,Excellent
666,176,3,9,969,1497,1458,0.009936,4,2024-10-22 20:17:49,Medium,True,Good
667,13,4,5,358,496,1970,0.002352,4,2024-10-27 13:17:04,Simple,True,Good
668,58,3,4,251,329,6780,0.002314,2,2024-10-10 07:57:43,Simple,True,Fair
669,97,3,9,543,545,1116,0.003598,4,2024-11-18 18:57:18,Medium,True,Good
670,139,5,9,823,1117,3358,0.003449,4,2024-10-07 10:13:51,Medium,True,Good
671,290,4,7,547,617,774,0.003136,1,2024-12-25 05:26:55,Medium,True,Fair
672,122,3,5,729,893,1999,0.006658,4,2024-11-17 18:25:51,Medium,True,Good
673,241,3,3,198,249,3024,0.001892,3,2024-10-27 17:44:01,Simple,True,Good
674,289,2,5,177,225,2088,0.001647,2,2024-12-29 09:41:20,Simple,True,Fair
675,188,1,7,64,62,871,0.000609,4,2024-11-18 09:50:23,Simple,True,Excellent
676,223,3,1,597,538,850,0.004131,2,2024-11-13 15:09:39,Medium,True,Fair
677,159,2,7,550,546,822,0.004314,5,2024-10-27 11:50:37,Medium,True,Excellent
678,39,1,6,1032,1060,876,0.010022,3,2024-11-30 19:44:05,Medium,False,Good
679,79,4,9,366,362,4519,0.001793,2,2024-12-24 01:24:29,Simple,False,Fair
680,200,5,1,1344,1190,1021,0.003221,5,2024-10-30 19:18:31,Medium,False,Good
681,219,1,4,769,1281,845,0.012554,3,2024-10-04 16:48:16,Medium,True,Good
682,61,2,2,254,299,2882,0.002409,4,2024-10-14 00:01:25,Simple,True,Excellent
683,299,1,7,679,795,1911,0.008556,5,2024-10-24 02:33:12,Medium,True,Excellent
684,198,5,9,481,685,1671,0.002197,4,2024-10-26 14:10:31,Medium,True,Good
685,253,4,6,2824,4000,500,0.020499,4,2024-10-11 08:22:11,Complex,True,Good
686,189,2,1,631,600,995,0.005258,5,2024-10-09 08:41:18,Medium,True,Excellent
687,11,3,8,372,569,866,0.003613,4,2024-10-06 08:59:14,Medium,True,Good
688,222,5,2,254,318,1690,0.000968,3,2024-11-10 00:28:40,Simple,False,Good
689,72,3,7,344,478,500,0.003124,5,2024-12-04 04:41:48,Simple,False,Good
690,250,1,9,1683,1457,1992,0.014571,5,2024-12-21 12:48:36,Medium,True,Excellent
691,291,3,7,1278,1118,1295,0.00815,3,2024-12-28 18:30:59,Medium,True,Good
692,23,3,2,758,660,911,0.004643,4,2024-11-12 02:09:05,Medium,True,Good
693,262,4,1,99,164,2400,0.000739,2,2024-11-02 02:12:12,Simple,False,Fair
694,31,5,5,160,264,2336,0.000823,4,2024-10-12 09:32:13,Simple,True,Good
695,54,4,1,996,1248,5078,0.00569,5,2024-12-07 07:08:29,Medium,True,Good
696,111,2,9,370,352,2238,0.00282,4,2024-11-27 02:57:41,Simple,True,Excellent
697,112,3,3,2132,1974,2699,0.013001,4,2024-10-27 20:29:55,Medium,True,Good
698,144,4,9,310,510,1655,0.002661,2,2024-10-26 09:14:30,Medium,False,Fair
699,253,5,3,741,710,1781,0.002156,3,2024-10-31 02:04:36,Medium,True,Good
700,185,3,1,285,406,3071,0.002649,4,2024-10-05 15:19:11,Simple,True,Good
701,60,1,2,125,201,3602,0.002172,4,2024-12-27 05:11:17,Simple,True,Excellent
702,107,3,7,451,600,1540,0.004407,3,2024-11-08 00:40:44,Medium,True,Good
703,121,4,5,1034,872,2320,0.003944,4,2024-11-21 21:53:30,Medium,True,Good
704,216,4,1,296,373,643,0.002016,4,2024-10-12 16:56:44,Simple,False,Good
705,190,3,3,495,474,2693,0.003395,3,2024-12-18 08:05:03,Simple,False,Good
706,41,1,5,689,613,2140,0.005668,5,2024-11-29 23:43:01,Medium,True,Excellent
707,119,5,2,493,486,5895,0.001463,3,2024-10-30 08:57:09,Simple,False,Good
708,239,5,5,811,830,2627,0.002242,4,2024-10-08 16:31:57,Medium,True,Good
709,42,4,3,498,622,4478,0.003,2,2024-10-31 12:09:53,Medium,True,Fair
710,293,2,4,229,383,567,0.002949,5,2024-10-25 08:45:58,Simple,True,Excellent
711,112,2,3,509,841,1780,0.006842,4,2024-10-17 12:43:17,Medium,True,Excellent
712,124,4,2,212,288,3311,0.001531,4,2024-11-18 13:54:17,Simple,True,Good
713,248,3,7,808,797,3138,0.005284,4,2024-10-11 15:42:18,Medium,False,Good
714,38,5,1,510,525,2511,0.001678,4,2024-11-22 16:57:43,Medium,True,Good
715,287,5,7,156,149,3054,0.000408,5,2024-10-01 13:35:47,Simple,True,Good
716,296,5,9,233,282,1593,0.000805,2,2024-10-15 15:49:42,Simple,True,Fair
717,99,5,4,408,638,528,0.00205,4,2024-10-01 01:03:34,Medium,True,Good
718,248,3,5,181,281,3182,0.001808,4,2024-12-27 22:42:49,Simple,False,Good
719,287,1,2,284,325,1765,0.003402,4,2024-12-16 20:17:39,Simple,True,Excellent
720,47,3,8,432,545,600,0.003731,4,2024-11-17 17:09:15,Medium,False,Good
721,229,3,4,1454,1235,4829,0.009215,3,2024-12-01 14:56:43,Medium,True,Good
722,115,1,5,125,145,2632,0.001412,2,2024-11-06 09:59:25,Simple,True,Fair
723,186,3,9,1478,1402,1843,0.009186,4,2024-12-24 04:22:30,Medium,True,Good
724,280,1,4,599,664,1170,0.007078,1,2024-12-26 03:50:04,Medium,True,Fair
725,94,5,2,538,592,1950,0.001712,5,2024-11-19 14:47:03,Medium,True,Good
726,251,4,2,225,209,1516,0.001047,3,2024-11-14 04:34:09,Simple,True,Good
727,139,3,7,302,437,1773,0.002892,4,2024-11-12 21:48:38,Simple,True,Good
728,279,4,7,258,226,5898,0.001102,3,2024-10-27 16:18:16,Simple,True,Good
729,12,4,5,319,417,1387,0.00191,5,2024-12-26 21:18:03,Simple,True,Good
730,85,4,8,343,353,1234,0.00179,4,2024-10-16 14:12:02,Simple,True,Good
731,78,3,7,463,545,1707,0.003937,1,2024-11-22 04:33:48,Medium,True,Fair
732,62,2,9,162,154,2655,0.001237,3,2024-11-27 19:09:01,Simple,True,Good
733,162,5,6,562,885,1728,0.002658,3,2024-10-15 05:09:10,Medium,True,Good
734,98,2,4,122,195,1280,0.001469,3,2024-10-30 21:10:07,Simple,True,Good
735,64,1,3,636,1060,1458,0.01084,4,2024-11-03 11:32:30,Medium,True,Excellent
736,229,4,2,1374,1502,950,0.007169,2,2024-12-25 11:04:03,Medium,True,Fair
737,299,4,2,255,240,3487,0.001128,4,2024-11-05 16:50:31,Simple,True,Good
738,289,2,7,794,1035,745,0.008226,5,2024-12-25 08:44:13,Medium,True,Excellent
739,37,4,6,121,175,1949,0.000797,4,2024-12-01 14:44:32,Simple,True,Good
740,276,5,5,499,595,1275,0.00168,1,2024-12-09 23:52:49,Medium,False,Fair
741,110,1,1,640,620,1105,0.005966,1,2024-10-16 02:33:28,Medium,True,Fair
742,245,4,5,61,52,1973,0.000236,5,2024-12-22 23:06:50,Simple,True,Good
743,178,1,9,347,489,3957,0.005254,3,2024-12-05 02:30:02,Simple,False,Good
744,83,5,6,162,165,1278,0.000469,4,2024-10-27 01:19:52,Simple,True,Good
745,18,3,8,474,472,1897,0.003476,2,2024-12-27 23:30:00,Simple,True,Fair
746,15,4,1,691,745,777,0.003504,1,2024-12-08 04:52:45,Medium,True,Fair
747,192,1,1,465,518,1413,0.005075,4,2024-10-23 20:36:47,Medium,True,Excellent
748,221,3,5,597,924,2236,0.006213,2,2024-12-23 05:11:15,Medium,True,Fair
749,135,4,8,314,509,4012,0.002453,3,2024-11-25 12:50:16,Medium,True,Good
750,280,4,7,347,357,4960,0.001608,2,2024-11-29 00:02:31,Simple,False,Fair
751,291,5,2,1082,1238,741,0.003696,5,2024-11-01 07:03:04,Medium,True,Good
752,193,2,1,838,1115,4125,0.008084,3,2024-12-01 16:07:12,Medium,True,Good
753,104,4,3,1302,1141,1325,0.005223,2,2024-10-23 10:18:28,Medium,True,Fair
754,283,2,3,771,665,3381,0.005151,3,2024-11-05 02:02:43,Medium,True,Good
755,179,2,8,426,358,843,0.003098,2,2024-12-10 13:21:04,Simple,True,Fair
756,190,4,8,248,410,2090,0.001979,2,2024-10-22 23:53:26,Simple,True,Fair
757,57,1,9,920,769,566,0.008296,5,2024-10-19 13:22:23,Medium,True,Excellent
758,290,1,4,1726,1531,1304,0.015426,1,2024-10-07 05:12:45,Medium,True,Fair
759,130,5,1,385,361,2671,0.001098,5,2024-11-02 23:46:18,Simple,False,Good
760,223,5,8,470,578,1449,0.001892,2,2024-11-09 01:18:56,Medium,True,Fair
761,117,1,7,1127,1251,1058,0.013175,3,2024-10-25 23:39:00,Medium,True,Good
762,175,2,2,803,758,1385,0.006489,5,2024-11-09 21:47:05,Medium,True,Excellent
763,164,3,9,165,199,2035,0.001353,2,2024-11-12 10:13:57,Simple,False,Fair
764,249,2,4,827,752,1050,0.005633,3,2024-10-23 15:59:09,Medium,False,Good
765,226,3,7,195,228,1632,0.00146,4,2024-10-27 16:26:45,Simple,False,Good
766,235,2,7,999,1638,1067,0.012031,5,2024-11-17 03:20:21,Medium,True,Excellent
767,202,4,4,733,791,1733,0.003869,5,2024-12-08 04:48:46,Medium,False,Good
768,225,5,7,1383,1496,1761,0.004367,5,2024-10-13 16:38:25,Medium,True,Good
769,170,3,2,279,238,2112,0.001555,2,2024-12-11 11:07:07,Simple,True,Fair
770,215,3,1,1218,1548,1476,0.00986,3,2024-11-29 00:56:50,Medium,True,Good
771,108,3,6,876,984,2320,0.007549,2,2024-10-02 00:23:49,Medium,False,Fair
772,170,1,2,450,647,1437,0.006031,4,2024-12-27 01:17:14,Medium,True,Excellent
773,187,4,5,189,168,1035,0.000836,5,2024-12-30 06:49:29,Simple,True,Good
774,94,4,8,679,610,2667,0.00322,4,2024-12-22 09:43:08,Medium,False,Good
775,108,5,3,984,1033,1432,0.002875,3,2024-12-28 15:55:37,Medium,True,Good
776,18,3,3,700,1013,981,0.00642,2,2024-10-16 17:58:12,Medium,True,Fair
777,167,3,3,760,712,1234,0.005451,4,2024-10-25 13:44:28,Medium,True,Good
778,109,1,2,625,739,1196,0.007134,5,2024-12-14 22:50:15,Medium,True,Excellent
779,246,3,7,841,948,1564,0.00696,5,2024-10-29 03:14:08,Medium,True,Good
780,52,4,8,289,449,1766,0.002363,3,2024-12-18 05:25:24,Simple,True,Good
781,109,3,8,827,1349,1074,0.009849,3,2024-12-05 02:19:09,Medium,True,Good
782,170,3,6,324,459,7933,0.003509,4,2024-12-10 12:22:13,Simple,True,Good
783,57,1,6,260,353,4457,0.003178,4,2024-11-05 20:36:35,Simple,False,Excellent
784,158,3,3,651,613,1932,0.004709,3,2024-10-13 04:11:02,Medium,True,Good
785,162,5,9,528,569,2882,0.001597,1,2024-10-26 00:34:50,Medium,True,Fair
786,185,2,4,1733,1884,2348,0.016371,3,2024-10-18 03:22:07,Medium,True,Good
787,185,4,2,984,1100,1142,0.005409,3,2024-10-15 10:56:00,Medium,False,Good
788,50,2,2,753,649,769,0.004679,4,2024-12-16 07:28:09,Medium,False,Excellent
789,86,3,1,647,939,3213,0.00682,4,2024-11-05 15:40:10,Medium,False,Good
790,167,3,3,746,885,851,0.00574,3,2024-11-06 11:32:10,Medium,True,Good
791,190,4,1,882,849,1123,0.004097,5,2024-11-10 07:06:33,Medium,True,Good
792,80,5,4,850,721,2998,0.002097,3,2024-11-17 16:15:31,Medium,False,Good
793,298,1,9,1436,1899,1082,0.017461,5,2024-10-31 11:10:44,Medium,True,Excellent
794,16,3,7,2230,1900,2954,0.012301,2,2024-11-24 03:14:25,Medium,True,Fair
795,159,4,6,430,582,5011,0.003179,3,2024-12-15 02:53:59,Medium,True,Good
796,144,4,5,625,523,3015,0.002455,3,2024-10-07 16:31:27,Medium,False,Good
797,198,3,4,372,567,953,0.004023,5,2024-12-10 21:34:53,Medium,True,Good
798,61,3,3,353,301,835,0.002005,2,2024-11-24 09:40:20,Simple,True,Fair
799,290,3,1,222,203,2986,0.001281,3,2024-12-01 16:17:38,Simple,False,Good
800,111,5,9,840,1084,1163,0.003289,3,2024-12-10 00:46:38,Medium,True,Good
801,50,4,6,245,309,1541,0.001612,4,2024-12-02 08:16:47,Simple,False,Good
802,262,3,1,554,601,2610,0.004042,5,2024-10-26 00:27:58,Medium,True,Good
803,141,1,1,121,191,1687,0.001831,3,2024-12-11 07:18:19,Simple,True,Good
804,143,2,3,1177,1170,1994,0.010093,4,2024-10-31 18:57:47,Medium,True,Excellent
805,291,5,4,651,784,1650,0.002569,5,2024-10-23 03:24:29,Medium,True,Good
806,83,2,4,89,133,790,0.001111,2,2024-10-30 14:59:09,Simple,True,Fair
807,249,4,2,232,312,1551,0.001593,1,2024-12-05 19:56:16,Simple,False,Fair
808,193,4,6,753,811,2089,0.003719,2,2024-12-04 15:10:59,Medium,True,Fair
809,273,5,6,322,358,2534,0.001089,4,2024-11-04 12:45:01,Simple,True,Good
810,96,5,3,573,792,3083,0.0026,1,2024-12-21 16:44:54,Medium,True,Fair
811,15,1,9,2028,2134,1264,0.019907,5,2024-11-10 06:18:39,Complex,True,Excellent
812,100,1,9,334,291,1503,0.00277,4,2024-11-05 02:57:12,Simple,True,Excellent
813,142,2,5,180,279,1948,0.002255,3,2024-12-14 05:13:07,Simple,True,Good
814,68,3,1,959,1063,1769,0.007682,3,2024-10-28 10:00:07,Medium,True,Good
815,69,3,7,888,1052,1339,0.007516,5,2024-10-30 12:05:52,Medium,False,Good
816,234,3,4,703,714,1602,0.005405,2,2024-11-04 05:03:16,Medium,True,Fair
817,14,5,7,262,324,1285,0.000911,5,2024-10-06 10:25:26,Simple,True,Good
818,119,1,7,491,592,2792,0.006185,3,2024-11-21 19:18:04,Medium,False,Good
819,124,1,4,1109,1020,1975,0.009317,4,2024-11-02 19:11:25,Medium,True,Excellent
820,264,3,8,215,266,1549,0.001842,3,2024-11-05 13:03:56,Simple,True,Good
821,253,3,2,730,792,825,0.005554,5,2024-12-24 11:53:45,Medium,True,Good
822,238,5,4,722,826,2335,0.002263,5,2024-10-07 16:25:13,Medium,True,Good
823,263,5,7,1226,1899,862,0.006201,4,2024-12-29 17:26:45,Medium,False,Good
824,103,3,6,711,612,2095,0.00444,5,2024-11-04 19:47:52,Medium,True,Good
825,96,1,3,755,904,500,0.008792,4,2024-11-17 01:33:00,Medium,True,Excellent
826,158,2,6,377,414,3159,0.00362,5,2024-10-08 21:47:10,Simple,True,Excellent
827,37,5,7,478,714,1093,0.002192,5,2024-12-29 12:52:42,Medium,False,Good
828,193,1,8,940,1495,6514,0.014652,5,2024-10-19 06:54:14,Medium,True,Excellent
829,277,3,9,1188,1071,678,0.007502,3,2024-11-07 02:21:25,Medium,False,Good
830,111,5,9,467,484,1758,0.001513,4,2024-11-09 11:25:03,Simple,True,Good
831,124,4,2,1106,1229,3663,0.006059,4,2024-11-20 00:54:14,Medium,True,Good
832,208,4,7,657,572,1244,0.002838,5,2024-12-12 12:11:31,Medium,True,Good
833,14,2,2,1358,1557,1033,0.012578,5,2024-10-01 03:37:24,Medium,True,Excellent
834,73,3,4,285,439,1475,0.003133,4,2024-10-28 22:37:46,Simple,True,Good
835,61,4,4,1000,856,793,0.004636,5,2024-10-02 13:39:30,Medium,True,Good
836,46,5,7,107,111,832,0.000329,5,2024-10-21 17:44:45,Simple,True,Good
837,149,4,9,329,328,4473,0.001476,5,2024-12-08 11:24:19,Simple,True,Good
838,59,5,5,121,199,5032,0.000578,2,2024-12-07 05:44:39,Simple,False,Fair
839,153,3,8,287,441,2497,0.003105,1,2024-11-07 14:11:16,Simple,True,Fair
840,223,3,4,632,665,2068,0.005106,3,2024-11-29 22:10:24,Medium,True,Good
841,285,4,1,870,739,1430,0.003729,1,2024-10-15 19:22:46,Medium,True,Fair
842,202,3,4,515,628,1709,0.004405,3,2024-10-09 08:11:42,Medium,True,Good
843,52,5,4,98,141,1463,0.000415,5,2024-12-08 12:24:20,Simple,True,Good
844,101,5,5,1629,1418,3418,0.00454,4,2024-11-09 21:59:15,Medium,True,Good
845,180,2,5,2557,2157,609,0.017211,5,2024-10-31 19:45:41,Complex,False,Excellent
846,154,2,1,260,295,2512,0.002568,2,2024-10-19 23:41:51,Simple,False,Fair
847,23,5,4,1180,1377,609,0.004337,4,2024-12-13 04:30:35,Medium,False,Good
848,245,5,3,445,590,2459,0.001621,4,2024-11-28 07:37:05,Medium,True,Good
849,179,4,3,603,556,1264,0.002852,4,2024-12-15 20:13:33,Medium,True,Good
850,174,1,5,1375,1791,1309,0.019435,3,2024-12-21 15:51:38,Medium,True,Good
851,168,5,4,107,129,946,0.00039,3,2024-12-22 11:07:06,Simple,False,Good
852,53,2,6,272,287,849,0.002077,4,2024-12-08 03:49:47,Simple,True,Excellent
853,87,3,4,252,245,2829,0.001613,3,2024-12-08 01:54:29,Simple,True,Good
854,148,3,2,638,593,4139,0.004317,3,2024-12-25 21:18:15,Medium,True,Good
855,11,2,5,262,234,1462,0.001928,5,2024-12-01 05:54:34,Simple,True,Excellent
856,124,3,8,403,397,1074,0.002664,2,2024-12-16 19:19:27,Simple,True,Fair
857,5,5,6,1793,1661,3818,0.004752,4,2024-10-12 01:31:42,Medium,True,Good
858,105,1,4,351,422,1016,0.004498,3,2024-10-26 00:25:57,Simple,False,Good
859,137,4,1,241,349,1627,0.001791,5,2024-12-29 03:35:01,Simple,True,Good
860,56,3,9,325,431,2906,0.003234,4,2024-11-28 16:01:25,Simple,True,Good
861,140,3,9,4539,4000,1761,0.026603,5,2024-12-25 13:48:23,Complex,True,Good
862,59,2,8,455,485,2021,0.003684,3,2024-11-13 17:06:33,Simple,True,Good
863,18,4,8,458,500,2997,0.002546,5,2024-11-04 00:10:48,Medium,True,Good
864,281,2,2,684,924,2063,0.006967,4,2024-12-15 07:05:51,Medium,False,Excellent
865,73,3,4,609,801,5800,0.00577,4,2024-12-12 01:07:29,Medium,True,Good
866,117,1,4,770,960,1376,0.009122,5,2024-10-21 21:02:31,Medium,True,Excellent
867,159,2,3,479,675,1006,0.00542,4,2024-12-06 00:21:09,Medium,True,Excellent
868,97,2,6,686,632,849,0.005193,5,2024-10-03 02:48:40,Medium,True,Excellent
869,85,4,8,504,524,3819,0.002487,4,2024-12-08 22:03:02,Medium,True,Good
870,151,4,1,249,277,1943,0.001453,4,2024-12-24 08:06:08,Simple,True,Good
871,242,4,2,501,541,2092,0.002837,5,2024-12-15 08:27:11,Medium,True,Good
872,203,1,8,319,396,5779,0.003988,4,2024-11-23 00:31:27,Simple,True,Excellent
873,166,5,5,1032,1560,977,0.004428,5,2024-12-14 19:23:31,Medium,True,Good
874,132,5,6,1159,1112,1938,0.003375,4,2024-10-09 18:17:28,Medium,True,Good
875,266,1,1,602,705,1897,0.007641,4,2024-10-29 04:54:38,Medium,True,Excellent
876,21,2,2,644,583,1237,0.005089,3,2024-11-10 17:58:22,Medium,True,Good
877,284,4,4,422,625,1185,0.003359,4,2024-11-02 21:37:06,Medium,False,Good
878,90,2,7,1294,1378,500,0.01055,5,2024-12-21 11:32:22,Medium,True,Excellent
879,267,3,3,3394,2932,538,0.022421,5,2024-12-22 01:43:06,Complex,True,Good
880,60,2,6,989,1295,3185,0.00953,5,2024-12-27 02:08:32,Medium,True,Excellent
881,119,4,3,306,280,824,0.001461,5,2024-10-01 23:57:25,Simple,True,Good
882,164,1,9,595,634,693,0.006902,4,2024-12-29 15:22:10,Medium,True,Excellent
883,30,2,8,760,1111,1091,0.008392,4,2024-11-27 11:27:20,Medium,True,Excellent
884,25,1,8,214,254,841,0.002355,3,2024-11-17 05:40:52,Simple,True,Good
885,246,2,4,264,331,1938,0.002487,3,2024-11-27 06:54:50,Simple,False,Good
886,58,2,3,83,110,2602,0.000883,5,2024-10-13 08:09:59,Simple,True,Excellent
887,85,5,5,343,302,1562,0.000868,5,2024-10-19 02:39:33,Simple,False,Good
888,147,1,8,420,393,3117,0.004002,4,2024-12-11 17:42:27,Simple,True,Excellent
889,169,5,5,546,616,1915,0.001963,1,2024-10-21 05:34:36,Medium,True,Fair
890,29,2,3,293,335,715,0.002468,4,2024-11-01 17:58:33,Simple,True,Excellent
891,173,3,9,184,269,632,0.001736,5,2024-11-19 03:11:31,Simple,True,Good
892,263,5,2,241,317,1293,0.001024,4,2024-11-09 04:09:08,Simple,True,Good
893,45,4,7,994,845,1979,0.003866,4,2024-12-06 23:58:06,Medium,True,Good
894,278,5,3,700,823,540,0.002663,4,2024-11-26 22:00:18,Medium,True,Good
895,250,2,3,221,251,3955,0.002048,4,2024-12-28 16:02:49,Simple,True,Excellent
896,93,5,3,1018,863,3184,0.002517,4,2024-10-26 07:57:07,Medium,True,Good
897,100,4,5,412,680,4213,0.003428,4,2024-12-15 02:00:07,Medium,False,Good
898,251,4,7,415,373,500,0.001704,3,2024-10-30 18:13:55,Simple,True,Good
899,127,2,4,599,514,1516,0.003743,3,2024-12-23 20:27:44,Medium,True,Good
900,279,4,7,2988,3442,2326,0.018166,2,2024-11-06 06:21:12,Complex,True,Fair
901,280,3,5,338,435,3146,0.002799,5,2024-11-25 20:45:53,Simple,True,Good
902,194,2,4,1086,1151,5499,0.008951,2,2024-12-09 16:45:25,Medium,True,Fair
903,174,1,5,1758,1992,862,0.019077,2,2024-11-13 08:01:41,Medium,True,Fair
904,49,3,8,463,722,791,0.005426,5,2024-12-21 12:02:46,Medium,False,Good
905,13,5,1,774,679,755,0.00194,1,2024-11-11 12:17:56,Medium,True,Fair
906,95,4,6,193,267,865,0.001207,3,2024-12-17 16:53:49,Simple,True,Good
907,201,3,8,2129,2235,1050,0.016771,3,2024-12-06 09:36:29,Complex,True,Good
908,22,5,8,364,426,1761,0.001217,4,2024-11-30 15:51:19,Simple,True,Good
909,27,5,8,1078,985,1010,0.002767,5,2024-10-22 14:08:25,Medium,True,Good
910,24,2,8,156,155,934,0.001202,4,2024-10-14 22:44:07,Simple,True,Excellent
911,148,1,6,3663,4000,3961,0.039848,4,2024-12-13 19:09:17,Complex,True,Excellent
912,90,3,4,1025,898,1150,0.006329,4,2024-10-17 17:28:09,Medium,True,Good
913,218,5,2,235,269,1125,0.000736,4,2024-11-24 17:47:05,Simple,True,Good
914,23,3,5,2529,2116,1259,0.014605,4,2024-11-18 23:54:33,Complex,True,Good
915,239,3,8,596,573,1457,0.003987,4,2024-11-15 15:39:45,Medium,True,Good
916,122,4,3,649,736,3558,0.003525,4,2024-11-08 04:38:22,Medium,True,Good
917,65,2,6,231,207,1700,0.001651,4,2024-12-11 15:01:41,Simple,False,Excellent
918,133,4,7,424,409,1494,0.002035,4,2024-12-07 22:59:22,Simple,True,Good
919,117,4,4,678,683,1017,0.003105,1,2024-12-08 10:47:01,Medium,False,Fair
920,40,4,5,106,154,2171,0.000812,4,2024-11-08 13:15:43,Simple,False,Good
921,152,3,8,305,348,758,0.002504,4,2024-11-13 21:13:32,Simple,True,Good
922,190,1,1,678,645,3442,0.006096,3,2024-12-07 00:45:27,Medium,True,Good
923,29,1,9,256,257,3087,0.002703,1,2024-10-30 22:51:33,Simple,True,Fair
924,154,4,6,219,336,2551,0.001517,2,2024-11-11 13:58:21,Simple,False,Fair
925,172,1,1,1140,1124,706,0.010871,4,2024-11-11 15:35:28,Medium,True,Excellent
926,77,2,3,1989,1791,591,0.014641,2,2024-11-28 16:58:33,Medium,True,Fair
927,273,1,2,656,762,1544,0.007612,3,2024-10-26 12:34:06,Medium,True,Good
928,191,3,8,221,261,2021,0.001797,3,2024-10-28 20:10:34,Simple,True,Good
929,219,1,6,1065,981,1500,0.01007,3,2024-11-27 22:24:47,Medium,True,Good
930,25,2,8,532,546,1243,0.004085,4,2024-10-10 05:21:57,Medium,True,Excellent
931,38,4,8,217,335,1562,0.001548,3,2024-10-29 23:57:07,Simple,True,Good
932,274,4,3,673,851,3694,0.004549,3,2024-11-12 21:23:19,Medium,True,Good
933,279,5,3,257,331,3385,0.000954,2,2024-12-10 04:50:07,Simple,True,Fair
934,266,3,8,250,259,1706,0.001941,3,2024-10-30 00:38:02,Simple,True,Good
935,247,3,1,188,264,5133,0.001948,4,2024-11-26 20:05:25,Simple,True,Good
936,59,2,7,486,658,2020,0.005344,5,2024-10-05 13:43:32,Medium,False,Excellent
937,31,2,1,284,365,2488,0.003069,4,2024-12-23 01:23:11,Simple,True,Excellent
938,153,2,4,419,450,1465,0.003846,5,2024-12-27 08:52:06,Simple,True,Excellent
939,83,5,8,443,550,897,0.001814,5,2024-10-21 09:34:30,Medium,True,Good
940,32,1,1,522,529,3511,0.005461,4,2024-10-11 02:18:49,Medium,False,Excellent
941,251,4,6,1399,2204,711,0.011859,1,2024-10-02 14:34:01,Complex,True,Fair
942,160,4,1,1564,1538,3964,0.007841,4,2024-11-04 17:40:47,Medium,False,Good
943,39,5,3,230,367,2754,0.001097,4,2024-10-02 11:16:09,Simple,True,Good
944,41,2,9,197,245,3113,0.001983,2,2024-11-30 10:57:32,Simple,False,Fair
945,247,5,6,235,299,1324,0.000825,3,2024-10-31 01:00:35,Simple,True,Good
946,110,2,9,578,658,1464,0.004807,4,2024-10-12 22:35:14,Medium,True,Excellent
947,45,4,7,903,1112,576,0.00552,5,2024-10-08 07:56:36,Medium,False,Good
948,38,1,5,1735,1875,2069,0.019205,5,2024-11-06 17:12:59,Medium,True,Excellent
949,87,1,5,296,258,2461,0.002807,3,2024-12-03 21:25:05,Simple,True,Good
950,276,3,9,536,822,3137,0.005651,1,2024-11-02 06:28:04,Medium,True,Fair
951,40,1,3,840,881,1195,0.007951,5,2024-11-28 14:02:00,Medium,True,Excellent
952,73,5,3,983,1219,3180,0.003779,3,2024-10-11 09:40:18,Medium,False,Good
953,285,5,5,503,509,1099,0.001437,4,2024-12-30 20:27:41,Medium,True,Good
954,203,4,1,245,224,1801,0.001021,5,2024-11-29 07:15:15,Simple,True,Good
955,139,3,7,164,138,2762,0.001047,2,2024-10-28 05:55:23,Simple,True,Fair
956,16,3,1,234,289,2611,0.002065,3,2024-11-08 14:48:41,Simple,True,Good
957,140,2,9,1816,1901,1486,0.014401,5,2024-11-04 16:22:58,Medium,True,Excellent
958,300,2,3,515,507,1644,0.00407,3,2024-11-03 04:27:27,Medium,True,Good
959,140,5,5,2364,2150,3069,0.005884,4,2024-12-04 16:38:24,Complex,True,Good
960,131,4,5,816,940,1483,0.004396,5,2024-11-20 08:33:13,Medium,False,Good
961,265,5,2,302,412,2800,0.001277,1,2024-11-12 00:20:07,Simple,True,Fair
962,167,4,1,471,586,1741,0.002745,4,2024-10-17 03:36:57,Medium,True,Good
