prompt_id,user_id,model_id,category_id,prompt_length,token_count,response_time_ms,estimated_cost,satisfaction_rating,created_at,prompt_complexity,task_completed,response_quality
4516,930,5,7,233,317,3994,0.000956,5,2024-09-20 23:49:41,Simple,True,Good
4517,940,2,9,283,318,1151,0.002792,5,2024-01-18 02:18:29,Simple,True,Excellent
4518,487,2,6,640,689,1231,0.005739,4,2024-07-23 01:23:52,Medium,True,Excellent
4519,700,5,4,1202,1066,1422,0.00314,4,2024-01-10 08:42:18,Medium,True,Good
4520,574,5,4,151,145,1707,0.000436,5,2024-02-21 01:18:32,Simple,False,Good
4521,683,4,4,505,650,839,0.003479,4,2024-10-16 16:54:23,Medium,False,Good
4522,478,3,2,811,843,524,0.005669,5,2024-03-21 22:56:42,Medium,False,Good
4523,214,3,7,384,445,2109,0.003247,5,2024-11-01 04:57:13,Simple,True,Good
4524,605,3,5,1160,1092,1370,0.008187,2,2024-11-04 06:17:02,Medium,True,Fair
4525,733,4,7,594,642,1549,0.003466,4,2024-02-08 13:25:50,Medium,True,Good
4526,654,3,2,947,1262,3131,0.008632,4,2024-11-07 15:41:40,Medium,True,Good
4527,168,4,7,581,515,1083,0.002743,4,2024-06-08 06:04:21,Medium,True,Good
4528,789,4,1,599,509,1055,0.002484,4,2024-10-10 09:02:26,Medium,True,Good
4529,871,3,9,404,513,860,0.003608,4,2024-12-02 04:10:55,Medium,True,Good
4530,326,4,5,575,533,2491,0.002809,5,2024-02-12 06:49:27,Medium,True,Good
4531,414,2,5,1158,1289,3648,0.009974,3,2024-10-28 07:47:55,Medium,True,Good
4532,891,5,8,289,245,2597,0.000774,4,2024-12-25 18:01:46,Simple,True,Good
4533,103,4,3,329,379,1120,0.001717,3,2024-04-08 21:18:16,Simple,True,Good
4534,342,1,9,245,246,1142,0.002286,2,2024-01-06 19:03:35,Simple,False,Fair
4535,805,1,2,284,290,3340,0.002974,5,2024-09-27 00:06:32,Simple,True,Excellent
4536,252,4,7,633,617,5820,0.003121,1,2024-11-19 01:13:15,Medium,True,Fair
4537,62,4,8,2023,1816,1845,0.008805,4,2024-04-09 07:08:24,Medium,True,Good
4538,553,2,5,325,317,746,0.002337,4,2024-05-25 15:10:22,Simple,True,Excellent
4539,904,3,7,668,979,3663,0.007495,5,2024-01-28 10:17:37,Medium,True,Good
4540,102,1,9,369,314,2343,0.003006,3,2024-11-16 13:27:05,Simple,True,Good
4541,970,3,4,482,446,1919,0.002888,4,2024-03-11 12:43:19,Simple,False,Good
4542,788,3,7,515,597,1448,0.004383,2,2024-01-10 14:14:42,Medium,False,Fair
4543,808,5,6,1068,1071,2951,0.003033,4,2024-07-24 04:16:41,Medium,True,Good
4544,369,4,2,445,502,1378,0.002384,5,2024-03-28 10:51:19,Medium,True,Good
4545,913,2,7,323,421,1386,0.003387,5,2024-07-26 20:19:49,Simple,True,Excellent
4546,543,2,2,1704,1487,1153,0.012813,4,2024-06-25 07:41:42,Medium,True,Excellent
4547,603,4,4,314,273,1598,0.001231,4,2024-10-20 19:36:46,Simple,False,Good
4548,590,5,5,474,411,1069,0.001124,5,2024-01-20 12:26:52,Simple,False,Good
4549,402,3,4,291,465,4929,0.002965,4,2024-02-11 01:04:19,Simple,True,Good
4550,221,1,3,629,633,2219,0.005914,5,2024-04-20 03:30:52,Medium,True,Excellent
4551,288,5,5,468,530,517,0.00155,4,2024-08-28 23:59:51,Medium,True,Good
4552,264,1,2,414,359,600,0.003767,5,2024-01-21 01:50:12,Simple,True,Excellent
4553,682,1,1,354,324,3609,0.003348,4,2024-02-17 15:41:41,Simple,True,Excellent
4554,941,1,6,378,432,3723,0.004399,3,2024-07-04 20:33:51,Simple,True,Good
4555,182,1,1,595,768,599,0.007768,5,2024-08-25 23:49:04,Medium,True,Excellent
4556,153,3,9,454,698,4365,0.005353,5,2024-08-30 04:32:58,Medium,True,Good
4557,204,4,2,885,946,4119,0.005001,3,2024-07-24 19:51:12,Medium,False,Good
4558,157,2,1,786,839,616,0.007019,3,2024-04-21 12:47:13,Medium,True,Good
4559,276,5,4,715,751,604,0.002419,4,2024-06-30 19:43:24,Medium,True,Good
4560,854,5,5,675,599,3300,0.001682,4,2024-11-15 08:00:30,Medium,True,Good
4561,279,1,2,341,452,1185,0.004154,3,2024-01-20 16:58:49,Simple,True,Good
4562,782,1,8,1712,2293,1984,0.022492,3,2024-06-26 13:32:07,Complex,True,Good
4563,251,1,4,427,597,1009,0.005427,4,2024-01-10 20:20:06,Medium,True,Excellent
4564,108,1,6,259,415,696,0.004486,2,2024-08-27 11:18:21,Simple,True,Fair
4565,394,5,2,544,856,1689,0.002618,4,2024-05-21 10:29:45,Medium,True,Good
4566,46,2,7,1883,1602,798,0.012519,3,2024-04-18 11:27:37,Medium,True,Good
4567,10,2,9,828,807,1345,0.006724,5,2024-04-17 03:28:27,Medium,True,Excellent
4568,456,2,5,880,1033,4043,0.008317,4,2024-04-23 02:38:07,Medium,True,Excellent
4569,163,4,9,873,1038,1875,0.005703,3,2024-06-25 15:25:59,Medium,True,Good
4570,687,3,4,481,478,1637,0.0035,4,2024-02-17 19:58:27,Simple,False,Good
4571,172,3,7,935,830,1704,0.006112,4,2024-09-10 02:36:23,Medium,True,Good
4572,598,4,4,3770,3627,815,0.018384,5,2024-05-06 14:30:15,Complex,True,Good
4573,413,1,2,680,580,597,0.005947,1,2024-02-07 21:47:12,Medium,False,Fair
4574,398,4,9,554,557,1428,0.002628,4,2024-08-24 05:32:34,Medium,False,Good
4575,179,3,4,902,1161,2451,0.008794,4,2024-04-22 03:02:36,Medium,True,Good
4576,590,2,1,488,553,2761,0.004529,3,2024-09-03 10:07:09,Medium,True,Good
4577,245,1,6,264,340,1742,0.003549,5,2024-05-04 02:14:18,Simple,False,Excellent
4578,904,4,8,803,856,1255,0.004235,4,2024-01-16 03:31:50,Medium,False,Good
4579,28,3,1,719,735,1623,0.005635,5,2024-02-03 06:26:36,Medium,False,Good
4580,406,5,2,2077,2812,1411,0.008913,5,2024-09-23 10:58:38,Complex,True,Good
4581,810,3,1,697,811,1210,0.005134,4,2024-05-27 17:18:44,Medium,False,Good
4582,991,3,9,540,781,1802,0.005304,3,2024-01-20 20:33:58,Medium,False,Good
4583,370,5,7,790,684,2253,0.002169,4,2024-05-22 06:15:22,Medium,True,Good
4584,565,3,9,297,319,2959,0.002232,5,2024-10-17 22:12:23,Simple,True,Good
4585,176,5,1,316,367,3143,0.001029,3,2024-10-09 23:38:58,Simple,True,Good
4586,64,1,4,112,126,1024,0.00125,4,2024-03-02 22:37:12,Simple,True,Excellent
4587,221,4,6,357,354,1133,0.001888,5,2024-05-16 10:30:16,Simple,True,Good
4588,434,2,3,318,526,1580,0.004216,3,2024-03-06 15:51:14,Medium,True,Good
4589,965,3,9,636,688,4831,0.00462,3,2024-03-10 04:26:19,Medium,True,Good
4590,522,2,8,316,511,1807,0.00386,4,2024-07-17 14:04:08,Medium,True,Excellent
4591,849,2,7,808,1314,1624,0.00962,3,2024-02-05 12:24:38,Medium,True,Good
4592,300,1,7,250,297,2398,0.003216,4,2024-12-26 22:41:16,Simple,True,Excellent
4593,503,5,5,1927,1828,1383,0.005797,3,2024-05-22 04:00:21,Medium,True,Good
4594,160,5,2,552,505,923,0.001498,5,2024-09-28 15:09:16,Medium,True,Good
4595,138,5,9,451,411,747,0.001327,4,2024-02-08 13:12:07,Simple,True,Good
4596,32,3,4,469,604,4205,0.004228,5,2024-05-16 08:51:05,Medium,True,Good
4597,334,2,2,1165,1365,1210,0.011492,3,2024-12-10 07:54:41,Medium,True,Good
4598,391,4,1,1000,1052,987,0.005366,3,2024-11-03 09:46:28,Medium,True,Good
4599,730,2,4,674,757,1657,0.005497,3,2024-04-01 01:13:57,Medium,True,Good
4600,242,1,3,369,375,953,0.003435,3,2024-12-12 16:52:30,Simple,True,Good
4601,32,1,1,1021,1520,1555,0.016539,5,2024-07-08 14:22:51,Medium,True,Excellent
4602,303,4,7,296,337,1734,0.001836,4,2024-06-15 04:10:13,Simple,True,Good
4603,37,5,3,592,763,3616,0.002246,2,2024-11-24 19:19:50,Medium,True,Fair
4604,214,5,2,137,201,2536,0.000651,5,2024-10-19 16:48:55,Simple,False,Good
4605,541,2,5,495,475,1717,0.004132,3,2024-04-22 19:49:20,Simple,True,Good
4606,663,5,4,284,248,3516,0.000717,3,2024-04-17 09:39:54,Simple,True,Good
4607,79,4,5,186,298,1005,0.001382,4,2024-03-23 08:51:59,Simple,True,Good
4608,546,1,6,917,781,2816,0.00777,4,2024-10-07 19:22:31,Medium,False,Excellent
4609,895,5,6,868,936,4808,0.002987,3,2024-11-12 00:02:44,Medium,False,Good
4610,285,1,4,837,793,760,0.008184,5,2024-01-10 08:53:52,Medium,False,Excellent
4611,356,3,8,444,463,1687,0.003166,3,2024-09-18 18:22:14,Simple,True,Good
4612,986,4,2,478,600,1162,0.002944,1,2024-04-02 00:35:25,Medium,False,Fair
4613,656,5,9,311,271,500,0.000869,2,2024-07-23 13:02:35,Simple,True,Fair
4614,239,5,5,436,610,2298,0.001889,5,2024-12-18 21:39:58,Medium,True,Good
4615,18,1,1,623,537,1348,0.005645,4,2024-01-22 05:49:20,Medium,True,Excellent
4616,30,1,3,122,145,1254,0.001587,5,2024-07-15 19:39:58,Simple,True,Excellent
4617,111,1,1,694,590,1548,0.006095,3,2024-05-15 13:35:38,Medium,False,Good
4618,610,2,3,96,83,2407,0.000651,2,2024-05-13 20:34:37,Simple,True,Fair
4619,401,1,4,414,673,1092,0.006686,3,2024-07-26 01:20:13,Medium,True,Good
4620,51,1,8,760,696,2357,0.006876,4,2024-07-29 16:19:04,Medium,True,Excellent
4621,651,4,1,131,121,1452,0.000632,5,2024-03-19 13:59:31,Simple,True,Good
4622,216,1,8,649,550,1362,0.005398,3,2024-01-15 18:35:21,Medium,False,Good
4623,870,1,1,665,603,2255,0.006494,4,2024-07-24 03:13:16,Medium,True,Excellent
4624,646,2,8,533,549,1466,0.004162,4,2024-07-05 01:24:36,Medium,True,Excellent
4625,746,1,6,812,888,1941,0.009222,4,2024-03-26 13:28:29,Medium,True,Excellent
4626,137,5,1,1161,1138,6989,0.003377,3,2024-10-28 11:01:35,Medium,True,Good
4627,799,2,8,519,464,669,0.003453,4,2024-03-24 02:23:20,Simple,False,Excellent
4628,258,5,6,858,716,1630,0.002284,1,2024-04-29 08:19:55,Medium,False,Fair
4629,593,2,6,376,463,816,0.003805,4,2024-07-28 01:20:27,Simple,True,Excellent
4630,729,1,1,835,699,1617,0.007659,2,2024-04-15 20:45:17,Medium,True,Fair
4631,216,4,9,810,809,908,0.003866,3,2024-06-13 22:55:01,Medium,True,Good
4632,736,4,8,341,462,2603,0.002217,5,2024-12-12 16:19:51,Simple,True,Good
4633,513,3,2,211,193,2385,0.001296,3,2024-03-16 18:45:42,Simple,True,Good
4634,223,3,3,247,347,981,0.002344,4,2024-04-17 16:44:02,Simple,True,Good
4635,331,5,7,417,455,2013,0.001289,3,2024-10-20 15:41:45,Simple,True,Good
4636,367,3,4,105,110,3390,0.00083,4,2024-07-25 23:40:21,Simple,False,Good
4637,996,5,2,614,576,2514,0.001825,4,2024-12-15 06:14:18,Medium,True,Good
4638,548,3,1,206,321,1606,0.002113,4,2024-02-25 21:41:20,Simple,True,Good
4639,799,1,7,860,775,2145,0.007913,5,2024-02-14 12:52:07,Medium,True,Excellent
4640,947,4,5,2106,2595,1395,0.014243,2,2024-11-04 10:35:54,Complex,True,Fair
4641,427,2,6,1404,1312,2859,0.01039,3,2024-09-07 00:41:25,Medium,True,Good
4642,403,5,7,719,750,6996,0.002049,5,2024-05-09 03:32:59,Medium,True,Good
4643,881,5,2,1090,911,2867,0.002867,4,2024-06-28 04:18:21,Medium,False,Good
4644,846,5,5,624,540,1116,0.001479,4,2024-01-10 15:59:27,Medium,True,Good
4645,98,3,1,411,448,2860,0.003404,1,2024-08-21 07:03:26,Simple,True,Fair
4646,417,3,5,1289,1395,1623,0.009181,4,2024-08-09 20:27:22,Medium,True,Good
4647,792,3,8,1689,1627,1237,0.012238,4,2024-03-24 03:15:39,Medium,True,Good
4648,135,4,7,248,270,1059,0.001275,1,2024-02-24 02:55:10,Simple,True,Fair
4649,873,2,7,313,362,2573,0.003142,3,2024-06-13 10:45:16,Simple,True,Good
4650,341,4,7,317,515,4099,0.002635,3,2024-11-12 21:52:20,Medium,True,Good
4651,600,3,8,302,447,1926,0.003324,5,2024-04-22 00:02:48,Simple,False,Good
4652,964,4,7,1432,1643,6261,0.008352,4,2024-04-27 02:08:52,Medium,True,Good
4653,737,1,4,1120,1722,4654,0.017093,3,2024-09-10 22:03:34,Medium,True,Good
4654,420,4,6,486,494,2459,0.00247,3,2024-07-08 03:02:00,Simple,True,Good
4655,575,3,1,277,334,4384,0.002494,4,2024-11-25 18:03:56,Simple,True,Good
4656,863,3,4,195,315,832,0.0022,4,2024-03-22 03:46:10,Simple,False,Good
4657,792,3,1,723,619,1575,0.004666,5,2024-05-27 15:02:50,Medium,False,Good
4658,115,5,2,555,545,925,0.001677,2,2024-05-24 07:31:09,Medium,True,Fair
4659,686,2,6,696,701,3370,0.005651,4,2024-03-29 11:51:07,Medium,True,Excellent
4660,147,3,2,642,884,616,0.006188,3,2024-02-28 03:23:48,Medium,True,Good
4661,974,5,2,471,478,6221,0.001365,5,2024-07-04 11:57:27,Simple,False,Good
4662,487,2,2,610,658,2305,0.005315,4,2024-08-18 06:42:29,Medium,True,Excellent
4663,55,2,9,87,134,1004,0.001025,5,2024-10-03 22:29:59,Simple,False,Excellent
4664,753,2,7,1306,1114,655,0.008521,3,2024-01-12 11:08:36,Medium,False,Good
4665,499,4,2,548,594,1213,0.003126,2,2024-05-16 12:43:41,Medium,True,Fair
4666,340,2,1,172,248,1643,0.001905,5,2024-06-04 20:14:14,Simple,True,Excellent
4667,170,5,3,192,169,1208,0.000558,4,2024-08-04 10:45:33,Simple,True,Good
4668,369,1,9,925,795,1286,0.007961,3,2024-10-16 02:27:17,Medium,True,Good
4669,548,2,9,1043,1122,2027,0.008551,3,2024-06-23 07:42:26,Medium,True,Good
4670,309,3,8,2548,2208,953,0.016129,4,2024-08-08 18:11:54,Complex,True,Good
4671,268,3,9,1825,2647,2358,0.018935,4,2024-08-06 12:22:00,Complex,True,Good
4672,646,1,9,357,372,2952,0.003899,4,2024-02-04 00:50:16,Simple,True,Excellent
4673,465,1,3,2215,2862,3299,0.027935,4,2024-07-07 11:06:42,Complex,True,Excellent
4674,750,5,6,1138,1237,1787,0.003527,2,2024-02-22 00:11:00,Medium,True,Fair
4675,395,5,3,1025,1277,1491,0.003676,3,2024-05-10 09:56:59,Medium,True,Good
4676,864,4,4,656,563,2102,0.002674,5,2024-10-18 05:51:35,Medium,True,Good
4677,163,2,4,572,801,2201,0.006153,5,2024-07-03 08:32:08,Medium,False,Excellent
4678,642,3,2,288,288,1797,0.001908,5,2024-11-30 07:49:19,Simple,False,Good
4679,827,1,5,229,370,2232,0.003774,5,2024-07-08 22:08:18,Simple,True,Excellent
4680,990,4,8,537,864,3417,0.004306,4,2024-01-18 21:24:38,Medium,False,Good
4681,411,4,2,1504,1850,2031,0.008742,4,2024-03-28 02:36:25,Medium,True,Good
4682,412,2,6,1298,1528,4411,0.01148,4,2024-07-09 11:59:03,Medium,False,Excellent
4683,273,1,7,1788,2160,1358,0.020192,4,2024-12-04 09:56:04,Complex,True,Excellent
4684,638,4,9,651,640,981,0.00309,5,2024-07-27 15:06:12,Medium,True,Good
4685,577,2,1,1781,2309,1668,0.0177,4,2024-11-16 15:16:20,Complex,False,Excellent
4686,383,3,3,1090,1806,2649,0.012718,4,2024-03-07 06:26:32,Medium,False,Good
4687,235,3,9,1109,992,1080,0.007211,4,2024-07-06 16:49:58,Medium,True,Good
4688,566,2,4,863,825,848,0.007183,3,2024-03-26 15:21:21,Medium,True,Good
4689,463,5,1,336,349,2203,0.000946,5,2024-08-25 06:55:34,Simple,True,Good
4690,32,3,8,1242,1081,1131,0.008293,4,2024-02-18 13:58:14,Medium,True,Good
4691,50,3,3,2116,1969,1841,0.014746,4,2024-04-03 02:30:27,Medium,False,Good
4692,579,4,7,94,136,2690,0.000711,2,2024-01-02 20:01:54,Simple,True,Fair
4693,722,2,2,417,578,3501,0.005063,3,2024-02-08 22:34:08,Medium,False,Good
4694,599,3,4,162,163,729,0.001122,4,2024-07-15 15:01:00,Simple,True,Good
4695,539,3,9,895,1475,1403,0.010855,2,2024-10-09 06:22:27,Medium,False,Fair
4696,595,4,5,190,248,2075,0.001272,5,2024-10-15 16:31:42,Simple,True,Good
4697,782,1,4,520,647,1408,0.006742,1,2024-07-15 08:00:48,Medium,True,Fair
4698,634,4,8,257,345,769,0.001702,4,2024-06-03 20:04:16,Simple,False,Good
4699,920,4,8,956,926,3379,0.004415,1,2024-05-30 21:56:11,Medium,True,Fair
4700,959,4,9,392,559,1359,0.00261,3,2024-11-14 16:42:10,Medium,True,Good
4701,106,3,5,553,668,2404,0.004771,5,2024-09-29 12:11:06,Medium,True,Good
4702,884,3,1,193,196,1925,0.00136,5,2024-02-08 01:49:35,Simple,True,Good
4703,431,4,3,754,768,2562,0.003933,3,2024-12-13 08:35:41,Medium,True,Good
4704,243,1,8,1097,1189,1739,0.012111,4,2024-09-27 12:41:41,Medium,False,Excellent
4705,156,1,8,625,705,954,0.007472,4,2024-10-28 00:45:21,Medium,True,Excellent
4706,645,1,7,973,1070,5347,0.010697,1,2024-03-05 08:31:36,Medium,True,Fair
4707,999,4,2,262,257,2245,0.00136,5,2024-02-04 14:44:05,Simple,True,Good
4708,55,4,8,1108,1571,6031,0.007805,2,2024-10-16 23:54:50,Medium,True,Fair
4709,662,4,9,443,481,3019,0.002421,5,2024-11-08 09:04:57,Simple,True,Good
4710,318,2,4,1472,1593,2387,0.013921,1,2024-01-14 17:05:55,Medium,True,Fair
4711,220,3,8,399,430,1613,0.002838,3,2024-10-14 16:00:58,Simple,True,Good
4712,840,4,2,375,375,9259,0.001882,5,2024-07-24 00:39:45,Simple,True,Good
4713,630,4,9,572,554,724,0.002613,5,2024-12-25 14:48:40,Medium,True,Good
4714,395,2,1,599,779,1868,0.006336,3,2024-06-13 20:43:00,Medium,False,Good
4715,143,5,6,285,271,1364,0.000888,5,2024-10-28 09:45:59,Simple,True,Good
4716,617,1,5,884,1064,3048,0.010805,5,2024-01-12 16:28:27,Medium,True,Excellent
4717,560,5,8,1321,1441,3935,0.004191,5,2024-03-05 18:07:07,Medium,True,Good
4718,385,2,9,714,1166,2751,0.009665,5,2024-07-03 18:38:08,Medium,True,Excellent
4719,76,5,9,542,502,3452,0.001525,4,2024-08-18 08:02:46,Medium,True,Good
4720,352,4,3,949,1493,766,0.006976,4,2024-06-02 06:33:46,Medium,True,Good
4721,185,3,3,170,209,679,0.001474,1,2024-11-18 20:29:44,Simple,True,Fair
4722,130,5,5,260,270,3414,0.000881,3,2024-04-07 21:05:10,Simple,True,Good
4723,372,4,5,324,451,3384,0.002319,5,2024-10-18 02:28:11,Simple,True,Good
4724,159,5,5,568,518,2194,0.001571,5,2024-07-30 03:44:55,Medium,False,Good
4725,59,5,1,659,703,1577,0.001935,4,2024-05-10 08:43:30,Medium,False,Good
4726,770,4,7,1551,1664,2740,0.008697,4,2024-04-24 16:33:53,Medium,True,Good
4727,898,2,9,686,834,2964,0.007105,4,2024-12-10 20:26:45,Medium,True,Excellent
4728,974,4,6,814,749,1982,0.003721,1,2024-09-16 14:31:52,Medium,True,Fair
4729,394,4,7,759,820,4052,0.00374,4,2024-01-31 06:48:28,Medium,True,Good
4730,532,4,9,380,413,1026,0.002212,3,2024-08-31 18:18:50,Simple,True,Good
4731,133,4,1,1282,1497,2619,0.007823,4,2024-01-25 00:56:11,Medium,True,Good
4732,363,3,5,415,595,783,0.004305,3,2024-06-19 16:27:31,Medium,False,Good
4733,824,1,9,262,314,2437,0.002882,5,2024-04-18 12:46:13,Simple,True,Excellent
4734,244,4,4,927,1111,3998,0.006102,5,2024-02-04 14:25:44,Medium,True,Good
4735,129,3,3,559,731,1410,0.00558,4,2024-11-16 18:08:17,Medium,True,Good
4736,914,1,8,265,284,1378,0.00294,4,2024-10-26 09:20:52,Simple,True,Excellent
4737,658,3,7,312,500,1567,0.003606,3,2024-01-08 04:29:40,Medium,True,Good
4738,135,2,7,539,690,1396,0.005902,5,2024-02-29 11:56:16,Medium,True,Excellent
4739,945,3,5,910,955,2819,0.007114,4,2024-12-04 20:54:28,Medium,False,Good
4740,32,4,9,721,1111,2480,0.005563,4,2024-11-23 10:55:31,Medium,True,Good
4741,149,1,4,1142,1349,2328,0.012337,4,2024-04-02 07:46:26,Medium,True,Excellent
4742,919,1,8,375,520,2277,0.004881,2,2024-04-26 20:59:55,Medium,True,Fair
4743,701,4,2,268,292,1184,0.001473,1,2024-05-14 04:16:08,Simple,False,Fair
4744,839,5,5,722,650,688,0.001848,4,2024-04-03 15:51:37,Medium,False,Good
4745,513,1,6,183,233,1119,0.002553,2,2024-07-18 18:28:14,Simple,True,Fair
4746,507,5,4,481,466,1393,0.001536,4,2024-06-21 22:26:38,Simple,True,Good
4747,13,5,5,1697,1576,1248,0.005033,4,2024-09-07 04:40:07,Medium,True,Good
4748,423,5,2,203,174,1742,0.000549,3,2024-11-04 11:58:51,Simple,True,Good
4749,494,3,3,306,417,1570,0.002643,3,2024-11-25 01:42:00,Simple,True,Good
4750,533,4,1,638,590,1202,0.002919,4,2024-05-20 03:13:17,Medium,False,Good
4751,648,1,9,253,266,1640,0.002438,1,2024-03-22 00:38:58,Simple,True,Fair
4752,425,2,1,411,512,2481,0.004305,5,2024-08-05 18:44:10,Medium,True,Excellent
4753,663,3,8,510,491,5426,0.003663,5,2024-08-31 02:25:02,Simple,False,Good
4754,732,3,3,312,353,1683,0.002322,2,2024-08-20 21:15:14,Simple,True,Fair
4755,513,1,4,263,290,1045,0.002709,5,2024-06-05 19:48:50,Simple,True,Excellent
4756,264,3,4,127,163,1450,0.001181,3,2024-12-15 23:41:57,Simple,True,Good
4757,131,4,5,49,64,2917,0.000335,4,2024-11-20 03:36:24,Simple,True,Good
4758,708,2,2,484,638,1883,0.005151,3,2024-05-31 16:57:32,Medium,True,Good
4759,748,4,8,1169,1084,3331,0.005805,1,2024-07-03 06:56:57,Medium,False,Fair
4760,966,5,2,1960,1897,3134,0.005908,4,2024-09-12 04:25:31,Medium,True,Good
4761,203,2,7,282,273,1136,0.002286,4,2024-07-29 22:26:13,Simple,True,Excellent
4762,317,3,8,3072,4000,856,0.02745,4,2024-07-25 03:06:59,Complex,False,Good
4763,298,3,9,432,660,3835,0.004771,3,2024-01-10 16:27:12,Medium,True,Good
4764,99,5,5,909,1163,2527,0.003731,4,2024-04-20 04:48:49,Medium,True,Good
4765,859,5,6,622,689,2499,0.002071,5,2024-07-29 22:28:31,Medium,True,Good
4766,523,1,2,272,425,1852,0.004001,3,2024-06-22 00:17:53,Simple,True,Good
4767,65,5,9,503,516,1855,0.001454,4,2024-06-08 12:29:57,Medium,False,Good
4768,214,4,2,784,672,1443,0.003119,5,2024-06-07 02:48:40,Medium,True,Good
4769,215,4,6,1194,1083,1221,0.00543,4,2024-04-22 20:17:51,Medium,True,Good
4770,500,2,7,686,640,2443,0.005409,5,2024-10-21 04:24:43,Medium,True,Excellent
4771,879,4,2,394,471,3713,0.002519,4,2024-06-19 00:16:33,Simple,False,Good
4772,911,3,7,659,1077,851,0.007519,5,2024-05-11 23:58:24,Medium,True,Good
4773,316,1,3,664,593,2185,0.006444,3,2024-05-18 05:38:10,Medium,True,Good
4774,979,5,7,330,316,2056,0.000989,2,2024-09-04 14:33:53,Simple,True,Fair
4775,26,5,6,654,965,1268,0.002731,4,2024-11-16 20:27:43,Medium,True,Good
4776,106,4,8,274,455,1288,0.002357,5,2024-03-01 12:12:56,Simple,False,Good
4777,906,1,8,1252,1416,606,0.012938,3,2024-06-17 02:05:42,Medium,False,Good
4778,484,3,3,628,776,5724,0.005181,5,2024-03-24 14:24:06,Medium,True,Good
4779,843,4,6,1094,984,1540,0.004684,4,2024-09-17 00:22:51,Medium,True,Good
4780,700,4,2,211,318,1078,0.00157,4,2024-05-29 01:11:34,Simple,True,Good
4781,929,3,3,214,314,2116,0.002024,4,2024-07-03 08:48:21,Simple,True,Good
4782,78,3,2,1287,1146,2607,0.007348,4,2024-06-10 03:54:19,Medium,True,Good
4783,413,2,6,523,724,764,0.00622,1,2024-04-01 13:49:12,Medium,False,Fair
4784,420,5,2,634,552,1766,0.001789,3,2024-06-10 17:50:03,Medium,True,Good
4785,291,1,2,599,937,1326,0.009337,4,2024-08-06 19:44:37,Medium,True,Excellent
4786,377,5,1,940,833,2705,0.002547,5,2024-01-15 11:45:04,Medium,False,Good
4787,927,2,5,260,326,2270,0.002786,4,2024-02-10 23:48:53,Simple,True,Excellent
4788,102,4,1,588,588,1659,0.003033,3,2024-04-27 03:07:54,Medium,False,Good
4789,606,3,9,459,430,500,0.00304,4,2024-11-02 04:31:20,Simple,True,Good
4790,845,1,1,479,457,1774,0.004149,4,2024-02-19 22:38:56,Simple,True,Excellent
4791,748,4,1,1241,1426,2197,0.006777,4,2024-10-17 11:32:03,Medium,True,Good
4792,412,2,4,313,503,945,0.004422,4,2024-10-30 19:20:17,Medium,True,Excellent
4793,802,2,9,277,382,2186,0.002813,3,2024-06-21 05:14:27,Simple,True,Good
4794,673,1,8,588,775,2992,0.007069,4,2024-05-31 14:44:36,Medium,True,Excellent
4795,358,3,7,1428,1398,1484,0.009939,3,2024-05-21 13:13:19,Medium,False,Good
4796,497,3,9,329,421,2019,0.002857,5,2024-05-12 12:12:36,Simple,True,Good
4797,111,3,7,404,384,1718,0.002736,5,2024-12-11 02:41:46,Simple,True,Good
4798,17,1,3,420,383,2483,0.003721,4,2024-08-04 03:43:28,Simple,True,Excellent
4799,850,4,9,1313,1238,2415,0.006196,3,2024-02-06 20:14:20,Medium,False,Good
4800,557,3,9,477,507,1933,0.003542,4,2024-08-24 17:03:15,Medium,False,Good
4801,370,2,7,697,660,4124,0.005739,2,2024-09-04 06:04:33,Medium,False,Fair
4802,717,1,4,2159,2848,1894,0.030868,4,2024-11-23 11:03:31,Complex,False,Excellent
4803,466,5,1,203,181,2311,0.000499,2,2024-03-11 08:26:36,Simple,True,Fair
4804,771,2,9,604,979,893,0.007223,2,2024-12-02 16:53:44,Medium,True,Fair
4805,173,4,9,381,498,883,0.0023,3,2024-01-17 23:06:34,Simple,True,Good
4806,707,1,9,903,819,7186,0.00891,3,2024-11-22 14:36:31,Medium,True,Good
4807,864,3,6,350,308,3022,0.002041,1,2024-05-26 16:12:26,Simple,True,Fair
4808,77,1,7,229,291,1824,0.002895,4,2024-03-23 20:20:39,Simple,True,Excellent
4809,770,1,2,292,474,1854,0.004836,4,2024-06-22 21:16:06,Simple,False,Excellent
4810,343,3,9,462,547,2308,0.003791,4,2024-03-07 23:48:52,Medium,True,Good
4811,371,1,6,831,1011,1118,0.010423,3,2024-06-05 14:34:34,Medium,True,Good
4812,922,1,5,538,532,4858,0.005476,5,2024-09-13 22:29:57,Medium,True,Excellent
4813,637,5,6,547,763,1146,0.002455,5,2024-03-17 03:53:57,Medium,True,Good
4814,484,2,5,1097,1099,1738,0.008643,3,2024-07-04 04:08:27,Medium,True,Good
4815,846,4,5,1194,1212,500,0.005931,3,2024-05-13 11:12:24,Medium,True,Good
4816,184,2,6,430,389,2249,0.00324,4,2024-02-16 00:01:07,Simple,True,Excellent
4817,28,1,3,1014,934,1606,0.00844,5,2024-03-03 22:00:36,Medium,True,Excellent
4818,546,4,3,514,622,2462,0.003326,4,2024-04-13 10:07:43,Medium,True,Good
